content,at,appVersion,POSITIVE SCORE,NEGATIVE SCORE,NEUTRAL SCORE,COMPOUND SCORE,Sentiment
Easy to use,2017-03-19 22:32:49,3.3.1,59.199999999999996,0.0,40.8,44.04,Positive
Very good,2017-03-17 11:13:09,3.4.0,76.2,0.0,23.799999999999997,49.27,Positive
Nice features expecting more features in the next update,2017-03-17 09:51:44,3.4.0,25.900000000000002,0.0,74.1,42.15,Positive
Super,2017-03-17 04:31:32,,100.0,0.0,0.0,59.940000000000005,Positive
hink,2017-03-15 14:27:06,2.12.0,0.0,0.0,100.0,0.0,Neutral
Ramzan,2017-03-15 13:28:25,,0.0,0.0,100.0,0.0,Neutral
Usefully this apps like it,2017-03-15 09:32:46,2.12.0,63.9,0.0,36.1,64.86,Positive
Very useful,2017-03-15 08:23:18,3.3.1,76.2,0.0,23.799999999999997,49.27,Positive
VERY USEFUL TOOL to control all your account,2017-03-15 07:42:28,3.3.1,40.0,0.0,60.0,68.67,Positive
need devalopment,2017-03-15 04:40:11,3.3.1,0.0,0.0,100.0,0.0,Neutral
Magnificent,2017-03-14 13:03:29,,100.0,0.0,0.0,59.940000000000005,Positive
Accilant,2017-03-14 11:03:41,3.2.0,0.0,0.0,100.0,0.0,Neutral
Superb STC,2017-03-14 04:27:44,,80.4,0.0,19.6,62.49,Positive
Perfect in IOS and not working in andriod,2017-03-14 04:11:02,3.4.0,34.599999999999994,0.0,65.4,57.19,Positive
Excellent,2017-03-13 20:06:03,,100.0,0.0,0.0,57.19,Positive
almost every thing in your hand,2017-03-13 09:19:36,3.4.0,39.0,0.0,61.0,49.39,Positive
Stc apps,2017-03-12 00:39:43,,0.0,0.0,100.0,0.0,Neutral
good,2017-03-11 13:31:47,3.3.1,100.0,0.0,0.0,44.04,Positive
Well done,2017-03-11 10:08:15,3.3.1,67.7,0.0,32.300000000000004,27.32,Positive
Great,2017-03-11 03:47:13,3.4.0,100.0,0.0,0.0,62.49,Positive
Good,2017-03-11 02:16:56,3.4.0,100.0,0.0,0.0,44.04,Positive
User friendly,2017-03-11 01:41:45,3.3.1,76.2,0.0,23.799999999999997,49.39,Positive
This is a som application and the rest and it was the best of my favorite thing I did get it done with a som application and it has to offer for me,2017-03-10 20:58:19,,20.5,0.0,79.5,80.2,Positive
Excellent,2017-03-10 08:38:49,3.4.0,100.0,0.0,0.0,57.19,Positive
Gud app,2017-03-10 08:16:33,3.4.0,0.0,0.0,100.0,0.0,Neutral
Awesome app,2017-03-10 07:08:28,3.3.1,80.4,0.0,19.6,62.49,Positive
Great,2017-03-09 07:26:23,3.3.1,100.0,0.0,0.0,62.49,Positive
Some time data loss abnormal,2017-03-09 01:40:57,3.3.1,0.0,36.5,63.5,-31.819999999999997,Negative
Excellent,2017-03-08 13:23:55,3.3.1,100.0,0.0,0.0,57.19,Positive
Stc my net not speed,2017-03-08 05:32:18,,0.0,0.0,100.0,0.0,Neutral
Transfer option also need to be added,2017-03-08 03:33:51,3.3.1,0.0,0.0,100.0,0.0,Neutral
Excellent,2017-03-08 03:24:18,3.3.1,100.0,0.0,0.0,57.19,Positive
Excellent service,2017-03-07 21:53:37,3.3.1,78.7,0.0,21.3,57.19,Positive
Nice,2017-03-07 03:16:16,3.3.1,100.0,0.0,0.0,42.15,Positive
Slow,2017-03-07 03:11:46,3.3.1,0.0,0.0,100.0,0.0,Neutral
its good only but not best,2017-03-06 23:06:39,3.3.1,18.6,43.3,38.1,-55.769999999999996,Negative
Great,2017-03-06 22:23:56,,100.0,0.0,0.0,62.49,Positive
Not working,2017-03-05 11:32:49,3.3.1,0.0,0.0,100.0,0.0,Neutral
Good one,2017-03-05 06:48:17,,74.4,0.0,25.6,44.04,Positive
i cant not open error selected phones only,2017-03-04 22:52:04,3.3.1,0.0,24.3,75.7,-23.369999999999997,Negative
Not working,2017-03-04 03:50:08,3.3.1,0.0,0.0,100.0,0.0,Neutral
Some time not works,2017-03-03 08:47:04,,0.0,0.0,100.0,0.0,Neutral
Nat a new version,2017-03-03 04:08:21,,0.0,0.0,100.0,0.0,Neutral
Lovely network inksa,2017-03-01 09:15:13,2.12.0,65.5,0.0,34.5,58.589999999999996,Positive
nice,2017-02-28 21:48:23,3.3.1,100.0,0.0,0.0,42.15,Positive
Perfect,2017-02-28 00:26:34,3.3.1,100.0,0.0,0.0,57.19,Positive
nice,2017-02-27 22:29:43,2.12.0,100.0,0.0,0.0,42.15,Positive
Good,2017-02-26 23:44:55,,100.0,0.0,0.0,44.04,Positive
good,2017-02-26 10:59:12,,100.0,0.0,0.0,44.04,Positive
Very complex way of registring a user when you are landline internet services,2017-02-26 01:11:13,3.3.1,0.0,0.0,100.0,0.0,Neutral
Very good applaction,2017-02-25 09:04:23,,61.5,0.0,38.5,49.27,Positive
Nice one,2017-02-25 02:12:08,2.12.0,73.7,0.0,26.3,42.15,Positive
Registration problem what can I do,2017-02-24 12:25:17,3.3.1,0.0,40.300000000000004,59.699999999999996,-40.19,Negative
Hopefully I will continue working,2017-02-24 04:40:14,,47.4,0.0,52.6,40.19,Positive
useful thanks stc,2017-02-23 06:09:44,3.3.1,85.3,0.0,14.7,70.03,Positive
Network problem,2017-02-23 02:22:12,3.3.1,0.0,73.0,27.0,-40.19,Negative
Excellent,2017-02-22 11:36:19,3.2.0,100.0,0.0,0.0,57.19,Positive
Good,2017-02-22 07:58:01,,100.0,0.0,0.0,44.04,Positive
Good services,2017-02-21 18:07:10,,74.4,0.0,25.6,44.04,Positive
Good,2017-02-21 13:07:59,1.6.1,100.0,0.0,0.0,44.04,Positive
Trab,2017-02-18 14:55:35,,0.0,0.0,100.0,0.0,Neutral
Good application,2017-02-18 06:59:00,,74.4,0.0,25.6,44.04,Positive
I want show my stc bill,2017-02-17 09:26:35,,24.5,0.0,75.5,7.720000000000001,Positive
not good but ok,2017-02-14 22:28:28,,0.0,66.9,33.1,-46.51,Negative
Its really nice,2017-02-14 11:09:49,,60.699999999999996,0.0,39.300000000000004,47.54,Positive
Very slow,2017-02-14 00:14:33,3.3.1,0.0,0.0,100.0,0.0,Neutral
Stupid useless app,2017-02-13 02:18:59,,0.0,86.1,13.900000000000002,-73.50999999999999,Negative
Superb,2017-02-13 01:51:09,2.9.0,100.0,0.0,0.0,62.49,Positive
This is good aap,2017-02-12 05:49:36,,49.2,0.0,50.8,44.04,Positive
Perfect App,2017-02-12 03:20:31,,78.7,0.0,21.3,57.19,Positive
easy to monitor my account,2017-02-09 23:21:52,3.3.1,42.0,0.0,57.99999999999999,44.04,Positive
Best best,2017-02-09 20:52:31,3.3.1,100.0,0.0,0.0,85.55,Positive
Nice and good,2017-02-09 13:23:14,,85.1,0.0,14.899999999999999,69.08,Positive
Satisfied  great,2017-02-08 10:49:22,2.12.0,100.0,0.0,0.0,78.45,Positive
Like,2017-02-07 10:19:41,,100.0,0.0,0.0,36.120000000000005,Positive
stc still the best,2017-02-07 06:26:29,,58.3,0.0,41.699999999999996,63.690000000000005,Positive
Good help ful,2017-02-06 23:55:10,2.8.0,84.8,0.0,15.2,68.08,Positive
wwwwww,2017-02-06 06:43:22,,0.0,0.0,100.0,0.0,Neutral
Awesome app,2017-02-06 05:21:40,,80.4,0.0,19.6,62.49,Positive
Thank  you,2017-02-05 12:46:40,3.3.1,71.39999999999999,0.0,28.599999999999998,36.120000000000005,Positive
Good,2017-02-05 03:59:18,3.3.1,100.0,0.0,0.0,44.04,Positive
I love stc,2017-02-03 06:07:33,2.12.0,80.80000000000001,0.0,19.2,63.690000000000005,Positive
Good,2017-02-03 00:32:46,,100.0,0.0,0.0,44.04,Positive
Excellent service,2017-02-01 09:12:10,3.2.0,78.7,0.0,21.3,57.19,Positive
Ahamodu,2017-01-31 15:30:51,,0.0,0.0,100.0,0.0,Neutral
This  is goid,2017-01-30 23:17:52,,0.0,0.0,100.0,0.0,Neutral
Bad network,2017-01-30 11:01:02,3.3.1,0.0,77.8,22.2,-54.230000000000004,Negative
stc network,2017-01-30 09:28:27,,0.0,0.0,100.0,0.0,Neutral
Good application,2017-01-29 03:30:34,2.12.0,74.4,0.0,25.6,44.04,Positive
Nice,2017-01-28 12:49:07,,100.0,0.0,0.0,42.15,Positive
Not working,2017-01-27 21:22:03,,0.0,0.0,100.0,0.0,Neutral
Nice and important app,2017-01-27 16:57:39,,69.69999999999999,0.0,30.3,55.74,Positive
easy to use,2017-01-26 10:41:43,3.3.1,59.199999999999996,0.0,40.8,44.04,Positive
New offers  satisfied,2017-01-26 01:07:58,,58.3,0.0,41.699999999999996,42.15,Positive
Good App,2017-01-24 10:13:34,1.6.1,74.4,0.0,25.6,44.04,Positive
Vry nce,2017-01-24 03:15:20,2.12.0,0.0,0.0,100.0,0.0,Neutral
Very easy software good things,2017-01-23 05:10:44,3.3.1,67.9,0.0,32.1,74.74,Positive
gooood,2017-01-22 04:20:42,,0.0,0.0,100.0,0.0,Neutral
No way to pay your bill through the program,2017-01-21 07:00:52,3.3.1,0.0,34.0,66.0,-38.18,Negative
great,2017-01-20 15:40:57,,100.0,0.0,0.0,62.49,Positive
MY STC is best app but some time is not responding,2017-01-17 22:19:35,3.3.1,20.599999999999998,0.0,79.4,38.18,Positive
excellent,2017-01-16 22:14:03,3.2.0,100.0,0.0,0.0,57.19,Positive
Ok,2017-01-16 14:44:24,2.7.0,100.0,0.0,0.0,29.599999999999998,Positive
How can i see the net balance,2017-01-16 14:08:13,3.3.0,0.0,0.0,100.0,0.0,Neutral
Not working,2017-01-15 07:07:13,2.12.0,0.0,0.0,100.0,0.0,Neutral
It is good and simple to use and better to solve our problems without calling customer care,2017-01-14 15:46:23,3.3.1,30.5,21.4,48.1,31.2,Positive
Good network,2017-01-14 09:54:06,,74.4,0.0,25.6,44.04,Positive
Owesome app,2017-01-13 21:06:02,3.2.0,0.0,0.0,100.0,0.0,Neutral
nice update,2017-01-13 13:50:20,3.3.0,73.7,0.0,26.3,42.15,Positive
I like it,2017-01-13 05:03:42,,71.39999999999999,0.0,28.599999999999998,36.120000000000005,Positive
I just love it very friendly and effective,2017-01-12 08:57:31,3.2.0,73.4,0.0,26.6,90.13,Positive
To much useless updates,2017-01-12 08:43:50,3.3.0,0.0,48.3,51.7,-42.15,Negative
Very nice application I like it,2017-01-12 06:50:24,3.3.1,66.10000000000001,0.0,33.900000000000006,70.56,Positive
Everything was previously working fine,2017-01-12 06:00:19,3.3.0,31.0,0.0,69.0,20.23,Positive
N,2017-01-12 01:08:08,3.2.0,0.0,0.0,0.0,0.0,Neutral
Easy to use good application,2017-01-11 22:55:30,3.3.1,65.9,0.0,34.1,70.03,Positive
Thank you STC,2017-01-11 20:37:04,3.3.0,55.60000000000001,0.0,44.4,36.120000000000005,Positive
New update not working,2017-01-11 13:36:10,3.3.0,0.0,0.0,100.0,0.0,Neutral
Its great to find something like that from STC,2017-01-11 13:35:40,3.2.0,48.5,0.0,51.5,76.5,Positive
Very good,2017-01-11 08:56:32,3.2.0,76.2,0.0,23.799999999999997,49.27,Positive
STC really giving hard time to customers,2017-01-11 00:50:43,3.2.0,28.7,17.9,53.400000000000006,25.34,Positive
Very useful,2017-01-11 00:36:25,3.2.0,76.2,0.0,23.799999999999997,49.27,Positive
Useful,2017-01-10 23:50:12,3.3.0,100.0,0.0,0.0,44.04,Positive
I loved it,2017-01-10 20:16:30,3.2.0,79.60000000000001,0.0,20.4,59.940000000000005,Positive
Khalid Baig Mirza,2017-01-10 11:39:07,3.3.0,0.0,0.0,100.0,0.0,Neutral
Professor,2017-01-10 08:24:02,3.3.0,0.0,0.0,100.0,0.0,Neutral
Good app,2017-01-10 07:28:28,3.2.0,74.4,0.0,25.6,44.04,Positive
Thanks,2017-01-10 06:56:38,3.2.0,100.0,0.0,0.0,44.04,Positive
nice application I can say the best one from the athor comnication company make your service easy an so soft to change like added or any thing you like to change in your mobile,2017-01-10 06:42:22,3.2.0,34.699999999999996,0.0,65.3,93.13,Positive
StcProud thank u services co yes much me uses card me big lots this say me talking me he he more convicted friend family me so thank u and welcome arab riyadh ok,2017-01-09 21:35:52,,40.0,0.0,60.0,93.97,Positive
Good,2017-01-09 10:15:04,2.12.0,100.0,0.0,0.0,44.04,Positive
Love it,2017-01-09 08:11:11,,80.80000000000001,0.0,19.2,63.690000000000005,Positive
A reliable tool,2017-01-09 05:57:05,2.12.0,0.0,0.0,100.0,0.0,Neutral
Super,2017-01-09 03:28:32,,100.0,0.0,0.0,59.940000000000005,Positive
Very helpful,2017-01-06 23:48:51,3.2.0,75.6,0.0,24.4,47.54,Positive
Best mobile app,2017-01-06 03:55:49,3.2.0,67.7,0.0,32.300000000000004,63.690000000000005,Positive
I hate the  transparent design,2017-01-02 13:56:53,,0.0,55.2,44.800000000000004,-57.19,Negative
Great App,2016-12-29 05:15:48,,80.4,0.0,19.6,62.49,Positive
Gggggooooood,2016-12-28 12:48:47,,0.0,0.0,100.0,0.0,Neutral
Easy app,2016-12-28 10:35:15,2.11.2,74.4,0.0,25.6,44.04,Positive
good,2016-12-24 15:27:22,,100.0,0.0,0.0,44.04,Positive
All your sim details on your finger tips,2016-12-24 09:49:37,3.2.0,0.0,0.0,100.0,0.0,Neutral
Think you so much,2016-12-24 07:12:35,3.2.0,0.0,0.0,100.0,0.0,Neutral
Worst company ever,2016-12-23 01:43:27,,0.0,67.2,32.800000000000004,-62.49,Negative
Bug,2016-12-22 02:57:08,,0.0,0.0,100.0,0.0,Neutral
Useless,2016-12-21 13:40:14,,0.0,100.0,0.0,-42.15,Negative
Good,2016-12-20 17:19:05,,100.0,0.0,0.0,44.04,Positive
What is national id,2016-12-19 23:39:56,,0.0,0.0,100.0,0.0,Neutral
Love is life,2016-12-19 11:06:46,,67.7,0.0,32.300000000000004,63.690000000000005,Positive
Love it,2016-12-19 10:00:41,3.2.0,80.80000000000001,0.0,19.2,63.690000000000005,Positive
Very well service,2016-12-19 02:10:54,3.2.0,54.50000000000001,0.0,45.5,33.839999999999996,Positive
Thank you STC,2016-12-18 12:59:21,3.2.0,55.60000000000001,0.0,44.4,36.120000000000005,Positive
Stc aps,2016-12-17 09:29:58,2.11.2,0.0,0.0,100.0,0.0,Neutral
Lul,2016-12-14 08:52:20,2.12.0,0.0,0.0,100.0,0.0,Neutral
I like,2016-12-13 11:21:22,,100.0,0.0,0.0,36.120000000000005,Positive
Bad GUI handling,2016-12-13 06:53:56,3.2.0,0.0,63.6,36.4,-54.230000000000004,Negative
very good,2016-12-12 08:07:58,3.1.0,76.2,0.0,23.799999999999997,49.27,Positive
It is the worst app should improve,2016-12-11 03:46:40,3.2.0,24.2,34.2,41.699999999999996,-29.599999999999998,Negative
Very bad,2016-12-10 12:59:06,3.2.0,0.0,79.10000000000001,20.9,-58.489999999999995,Negative
Yes,2016-12-09 09:26:42,2.12.0,100.0,0.0,0.0,40.19,Positive
Sucks,2016-12-09 07:26:00,3.2.0,0.0,100.0,0.0,-36.120000000000005,Negative
Abdul haque,2016-12-09 04:37:52,,0.0,0.0,100.0,0.0,Neutral
It always says pls try again,2016-12-08 05:53:03,2.12.0,20.599999999999998,0.0,79.4,7.720000000000001,Positive
Very nice,2016-12-05 07:21:10,,75.6,0.0,24.4,47.54,Positive
Help full,2016-12-05 01:10:46,3.2.0,73.0,0.0,27.0,40.19,Positive
Great app,2016-12-04 01:46:14,,80.4,0.0,19.6,62.49,Positive
Worker,2016-12-03 20:43:50,,0.0,0.0,100.0,0.0,Neutral
Nice useful,2016-12-03 04:06:24,2.12.0,100.0,0.0,0.0,69.08,Positive
Very good,2016-12-02 23:18:26,3.2.0,76.2,0.0,23.799999999999997,49.27,Positive
Very good,2016-12-02 13:16:40,3.0.0,76.2,0.0,23.799999999999997,49.27,Positive
Not working,2016-11-28 14:23:50,3.2.0,0.0,0.0,100.0,0.0,Neutral
Loved it,2016-11-28 10:24:15,3.2.0,79.60000000000001,0.0,20.4,59.940000000000005,Positive
No option of balance transfer to Pakistan,2016-11-27 02:52:33,,0.0,26.8,73.2,-29.599999999999998,Negative
Great,2016-11-26 08:46:55,3.2.0,100.0,0.0,0.0,62.49,Positive
Bugs,2016-11-26 06:49:19,3.2.0,0.0,0.0,100.0,0.0,Neutral
Good,2016-11-26 04:31:48,,100.0,0.0,0.0,44.04,Positive
what is this it doesnt work from the begining,2016-11-24 09:35:37,3.2.0,0.0,0.0,100.0,0.0,Neutral
Cannot share,2016-11-23 04:29:38,3.2.0,0.0,65.4,34.599999999999994,-22.35,Negative
Nice app,2016-11-22 01:13:41,3.2.0,73.7,0.0,26.3,42.15,Positive
Alhumdulillah,2016-11-21 12:21:20,3.1.0,0.0,0.0,100.0,0.0,Neutral
Very good,2016-11-21 01:24:40,,76.2,0.0,23.799999999999997,49.27,Positive
Any other way to check data sim Net Balance,2016-11-20 12:00:16,,0.0,0.0,100.0,0.0,Neutral
I love this app,2016-11-20 10:37:45,,67.7,0.0,32.300000000000004,63.690000000000005,Positive
To can manage your account,2016-11-20 08:18:53,3.1.0,0.0,0.0,100.0,0.0,Neutral
Love this app,2016-11-19 23:55:51,2.11.2,67.7,0.0,32.300000000000004,63.690000000000005,Positive
Very good,2016-11-19 12:43:52,,76.2,0.0,23.799999999999997,49.27,Positive
Great Application,2016-11-19 11:19:16,3.1.0,80.4,0.0,19.6,62.49,Positive
Why the new update  is asking permission  to take pictures and video,2016-11-19 01:40:35,2.11.2,0.0,0.0,100.0,0.0,Neutral
Much much better,2016-11-18 16:28:13,3.2.0,59.199999999999996,0.0,40.8,44.04,Positive
AHAB tethEring FOZEY i A WOKEN OUSBDEviCe,2016-11-18 04:41:22,,0.0,0.0,100.0,0.0,Neutral
Good,2016-11-18 01:17:46,3.1.0,100.0,0.0,0.0,44.04,Positive
Not good now,2016-11-18 00:58:21,3.1.0,0.0,54.6,45.4,-34.12,Negative
Useful,2016-11-17 22:13:21,2.12.0,100.0,0.0,0.0,44.04,Positive
Very useful,2016-11-17 20:45:26,3.1.0,76.2,0.0,23.799999999999997,49.27,Positive
You are cheating custumers buy removing data whenever you are updating ap,2016-11-17 20:34:20,3.2.0,0.0,24.7,75.3,-55.74,Negative
I think its very good effort,2016-11-17 19:04:29,3.0.0,44.4,0.0,55.60000000000001,49.27,Positive
super nice,2016-11-17 12:03:15,3.1.0,100.0,0.0,0.0,77.17,Positive
It keeps crashing after the last update,2016-11-17 07:54:58,3.2.0,0.0,0.0,100.0,0.0,Neutral
Awesome,2016-11-17 07:15:01,3.2.0,100.0,0.0,0.0,62.49,Positive
Not working,2016-11-17 06:57:14,3.2.0,0.0,0.0,100.0,0.0,Neutral
Worst update app crashes,2016-11-17 06:55:48,3.2.0,0.0,57.699999999999996,42.3,-62.49,Negative
Update is not working hello,2016-11-17 06:50:37,3.2.0,0.0,0.0,100.0,0.0,Neutral
not connect after update,2016-11-17 05:50:15,3.2.0,0.0,0.0,100.0,0.0,Neutral
Best of STC to support your services,2016-11-17 05:33:15,3.2.0,57.99999999999999,0.0,42.0,78.45,Positive
Good,2016-11-16 14:08:48,,100.0,0.0,0.0,44.04,Positive
Very bad not working after update,2016-11-16 10:09:58,3.1.0,0.0,43.1,56.89999999999999,-58.489999999999995,Negative
Good,2016-11-15 07:47:22,,100.0,0.0,0.0,44.04,Positive
the app is not working on my phone,2016-11-10 21:59:48,,0.0,0.0,100.0,0.0,Neutral
Very slow error log in,2016-11-10 05:01:55,3.1.0,0.0,42.699999999999996,57.3,-45.49,Negative
Please allow me to open this application,2016-11-08 18:54:01,3.1.0,45.7,0.0,54.300000000000004,49.39,Positive
Verry bad,2016-11-07 06:01:38,3.1.0,0.0,77.8,22.2,-54.230000000000004,Negative
Foe the latest always telling no connection,2016-11-07 05:37:41,3.1.0,0.0,50.5,49.5,-62.49,Negative
Bad,2016-11-07 05:09:31,3.1.0,0.0,100.0,0.0,-54.230000000000004,Negative
Good,2016-11-05 20:05:13,,100.0,0.0,0.0,44.04,Positive
For observations,2016-11-04 08:35:28,2.12.0,0.0,0.0,100.0,0.0,Neutral
Great app,2016-11-01 14:01:10,,80.4,0.0,19.6,62.49,Positive
Why it is that take money,2016-11-01 09:44:10,2.12.0,0.0,0.0,100.0,0.0,Neutral
Good,2016-10-30 20:31:35,,100.0,0.0,0.0,44.04,Positive
Good,2016-10-30 11:52:23,,100.0,0.0,0.0,44.04,Positive
good,2016-10-30 11:34:11,2.12.0,100.0,0.0,0.0,44.04,Positive
Good,2016-10-29 07:14:28,,100.0,0.0,0.0,44.04,Positive
The best,2016-10-29 01:46:50,2.11.1,80.80000000000001,0.0,19.2,63.690000000000005,Positive
nice,2016-10-28 13:39:32,,100.0,0.0,0.0,42.15,Positive
Ok,2016-10-27 15:58:21,,100.0,0.0,0.0,29.599999999999998,Positive
Good,2016-10-26 14:01:24,,100.0,0.0,0.0,44.04,Positive
Good,2016-10-24 19:32:09,2.12.0,100.0,0.0,0.0,44.04,Positive
Very usefull,2016-10-24 14:28:08,3.1.0,0.0,0.0,100.0,0.0,Neutral
My stc,2016-10-23 04:36:53,2.11.2,0.0,0.0,100.0,0.0,Neutral
Worst apps ever,2016-10-22 09:42:12,3.1.0,0.0,67.2,32.800000000000004,-62.49,Negative
B,2016-10-21 14:07:48,,0.0,0.0,0.0,0.0,Neutral
it goes out after log in using single log in,2016-10-20 14:30:56,2.11.2,0.0,0.0,100.0,0.0,Neutral
Chance this idiot user interface,2016-10-18 14:50:34,,24.099999999999998,39.800000000000004,36.1,-31.819999999999997,Negative
Good app,2016-10-16 01:49:16,2.11.1,74.4,0.0,25.6,44.04,Positive
Old version much better,2016-10-15 14:14:36,2.11.1,49.2,0.0,50.8,44.04,Positive
STC,2016-10-15 11:46:13,,0.0,0.0,100.0,0.0,Neutral
Nice,2016-10-13 21:34:22,,100.0,0.0,0.0,42.15,Positive
Old and no improvement,2016-10-12 02:42:24,3.0.0,41.699999999999996,30.599999999999998,27.800000000000004,20.23,Positive
I like it but the App is very slow in performance compared to others,2016-10-10 04:34:15,2.11.1,12.7,0.0,87.3,19.009999999999998,Positive
Great,2016-10-03 01:30:49,3.0.0,100.0,0.0,0.0,62.49,Positive
Slow internet,2016-10-02 11:17:23,3.0.0,0.0,0.0,100.0,0.0,Neutral
Bad company,2016-10-02 07:23:57,2.8.0,0.0,77.8,22.2,-54.230000000000004,Negative
After update cannot open app,2016-10-02 04:16:14,3.0.0,0.0,0.0,100.0,0.0,Neutral
Just for stealing your mony,2016-10-01 13:49:20,,0.0,48.1,51.9,-57.19,Negative
No good new version,2016-09-28 14:51:58,3.0.0,40.8,31.0,28.199999999999996,17.79,Positive
Sweet,2016-09-28 13:07:39,,100.0,0.0,0.0,45.879999999999995,Positive
My on,2016-09-25 11:23:22,3.0.0,0.0,0.0,100.0,0.0,Neutral
Loves,2016-09-23 21:30:44,,100.0,0.0,0.0,57.19,Positive
It is good application,2016-09-23 05:25:25,,49.2,0.0,50.8,44.04,Positive
stc,2016-09-21 09:16:57,,0.0,0.0,100.0,0.0,Neutral
Sawa,2016-09-19 14:38:20,,0.0,0.0,100.0,0.0,Neutral
Every time I want to recharge the app crashes,2016-09-19 14:21:32,2.11.1,15.7,0.0,84.3,7.720000000000001,Positive
Bad update can not login,2016-09-19 07:28:55,3.0.0,0.0,46.7,53.300000000000004,-54.230000000000004,Negative
STC worst customer service in the world,2016-09-18 14:17:21,3.0.0,0.0,40.6,59.4,-62.49,Negative
The new version not showing my land line number details,2016-09-18 12:26:53,3.0.0,12.6,0.0,87.4,7.720000000000001,Positive
The App keeps crashing when subscribing to services or recharging Data SIM cards,2016-09-17 12:43:16,3.0.0,0.0,0.0,100.0,0.0,Neutral
old is better then this,2016-09-16 17:54:01,3.0.0,42.0,0.0,57.99999999999999,44.04,Positive
Amazing application to manage your account,2016-09-16 04:10:01,2.11.2,43.2,0.0,56.8,58.589999999999996,Positive
Well  done  keep  it up,2016-09-15 14:31:46,3.0.0,34.4,0.0,65.60000000000001,27.32,Positive
Very nice app,2016-09-15 13:56:00,2.11.2,60.699999999999996,0.0,39.300000000000004,47.54,Positive
New version not good,2016-09-15 13:00:11,2.7.0,0.0,44.5,55.50000000000001,-34.12,Negative
Good,2016-09-15 06:31:57,2.11.2,100.0,0.0,0.0,44.04,Positive
Communication app,2016-09-15 05:35:45,3.0.0,0.0,0.0,100.0,0.0,Neutral
Not working,2016-09-15 03:35:54,3.0.0,0.0,0.0,100.0,0.0,Neutral
Great and helpful,2016-09-15 03:03:14,2.11.2,87.3,0.0,12.7,78.45,Positive
Very good apps,2016-09-09 11:53:51,,61.5,0.0,38.5,49.27,Positive
Hsi,2016-09-05 12:44:11,2.11.1,0.0,0.0,100.0,0.0,Neutral
Goreng patut lah,2016-09-01 20:39:34,2.11.2,0.0,0.0,100.0,0.0,Neutral
Very nice,2016-09-01 11:46:01,2.11.2,75.6,0.0,24.4,47.54,Positive
Not working,2016-08-24 22:41:01,2.11.2,0.0,0.0,100.0,0.0,Neutral
Very nice,2016-08-23 13:06:41,,75.6,0.0,24.4,47.54,Positive
Stc is tha best network in ksa,2016-08-22 08:13:52,,41.199999999999996,0.0,58.8,63.690000000000005,Positive
T,2016-08-20 12:46:58,2.11.1,0.0,0.0,0.0,0.0,Neutral
Avarage,2016-08-20 11:05:29,2.11.1,0.0,0.0,100.0,0.0,Neutral
Good,2016-08-20 01:25:18,2.11.1,100.0,0.0,0.0,44.04,Positive
Poor,2016-08-19 23:01:12,2.11.2,0.0,100.0,0.0,-47.67,Negative
Really really bad customers services app also not working,2016-08-19 05:08:19,2.11.2,0.0,33.7,66.3,-62.13999999999999,Negative
Excellent,2016-08-17 22:49:34,2.9.0,100.0,0.0,0.0,57.19,Positive
Maya,2016-08-15 13:30:21,2.11.2,0.0,0.0,100.0,0.0,Neutral
Why,2016-08-15 02:34:24,,0.0,0.0,100.0,0.0,Neutral
Dismissed button,2016-08-15 01:46:46,,0.0,0.0,100.0,0.0,Neutral
Super,2016-08-09 14:03:50,2.11.2,100.0,0.0,0.0,59.940000000000005,Positive
Nice,2016-08-08 07:48:26,,100.0,0.0,0.0,42.15,Positive
